ts_code,trade_date,open,high,low,close,vol,amount
600519.SH,2023-05-23,1753.99,1754.0,1724.55,1724.55,16894.21,2934118.394
600519.SH,2023-05-24,1732.33,1733.55,1710.11,1710.9,18479.27,3182416.491
600519.SH,2023-05-25,1705.99,1710.0,1690.0,1701.0,22465.6,3814504.093
600519.SH,2023-05-26,1702.0,1705.0,1675.01,1690.56,18291.1,3090691.546
600519.SH,2023-05-29,1697.0,1698.35,1678.0,1689.0,17771.41,2998147.159
600519.SH,2023-05-30,1689.0,1698.89,1658.56,1668.29,26453.4,4424706.688
600519.SH,2023-05-31,1661.01,1665.72,1626.67,1628.9,36956.97,6053737.281
600519.SH,2023-06-01,1618.0,1674.99,1618.0,1635.92,28645.25,4708722.933
600519.SH,2023-06-02,1645.0,1673.15,1636.11,1670.6,25058.02,4163116.244
600519.SH,2023-06-05,1666.16,1682.88,1663.0,1665.0,16200.5,2704294.313
600519.SH,2023-06-06,1670.0,1684.0,1651.55,1666.99,19913.92,3326778.183
600519.SH,2023-06-07,1672.99,1678.8,1650.0,1650.9,17889.64,2971782.064
600519.SH,2023-06-08,1655.83,1675.0,1650.01,1668.0,14702.72,2441569.677
600519.SH,2023-06-09,1671.99,1677.97,1666.0,1666.0,17580.41,2938014.322
600519.SH,2023-06-12,1666.02,1708.0,1661.52,1696.0,27029.44,4562308.599
600519.SH,2023-06-13,1693.88,1704.61,1685.0,1699.0,14662.54,2485398.902
600519.SH,2023-06-14,1719.0,1734.24,1706.21,1726.88,31505.8,5438040.356
600519.SH,2023-06-15,1730.34,1755.65,1723.0,1755.0,25222.57,4395900.802
600519.SH,2023-06-16,1757.0,1800.0,1750.1,1797.69,37917.89,6742301.361
600519.SH,2023-06-19,1790.0,1797.95,1738.0,1744.0,31699.92,5584248.725
600519.SH,2023-06-20,1740.0,1765.0,1735.0,1743.46,20946.74,3659824.529
600519.SH,2023-06-21,1740.0,1756.6,1735.0,1735.83,17720.61,3088635.934
600519.SH,2023-06-26,1720.11,1730.0,1695.0,1709.0,23992.68,4098619.51
600519.SH,2023-06-27,1709.99,1719.7,1700.09,1711.05,15174.46,2598138.744
600519.SH,2023-06-28,1713.18,1734.0,1711.0,1728.38,18573.56,3199294.221
600519.SH,2023-06-29,1731.0,1734.99,1713.01,1713.71,14231.16,2446524.134
600519.SH,2023-06-30,1700.0,1708.99,1686.48,1691.0,20458.69,3472586.73
600519.SH,2023-07-03,1699.0,1725.28,1692.0,1724.1,19139.09,3286737.792
600519.SH,2023-07-04,1724.2,1734.44,1718.08,1730.6,12472.38,2155553.635
600519.SH,2023-07-05,1730.0,1731.97,1700.0,1715.38,14745.39,2523960.725
600519.SH,2023-07-06,1709.16,1733.0,1700.0,1702.98,15140.62,2589459.002
600519.SH,2023-07-07,1701.0,1708.99,1690.0,1690.03,15167.42,2571458.553
600519.SH,2023-07-10,1705.0,1714.96,1700.0,1700.9,13477.41,2298241.728
600519.SH,2023-07-11,1710.0,1715.17,1702.1,1710.0,12582.7,2151079.27
600519.SH,2023-07-12,1713.04,1723.0,1711.33,1713.8,13284.67,2280785.351
600519.SH,2023-07-13,1721.99,1745.41,1719.01,1738.4,25806.54,4479772.5
600519.SH,2023-07-14,1756.0,1758.5,1741.2,1753.0,18550.3,3245530.255
600519.SH,2023-07-17,1751.0,1751.0,1726.6,1729.97,14336.48,2482069.846
600519.SH,2023-07-18,1733.58,1734.51,1721.0,1722.8,14737.65,2544005.063
600519.SH,2023-07-19,1715.01,1728.0,1713.8,1723.0,12483.22,2147704.435
600519.SH,2023-07-20,1727.99,1748.98,1722.0,1724.0,16692.65,2897176.49
600519.SH,2023-07-21,1731.88,1772.5,1726.0,1771.3,39377.4,6931535.726
600519.SH,2023-07-24,1750.52,1771.15,1750.52,1771.15,19713.37,3476648.177
600519.SH,2023-07-25,1800.0,1828.88,1799.99,1828.55,43086.46,7837450.019
600519.SH,2023-07-26,1828.55,1835.99,1815.08,1828.55,19611.45,3580171.484
600519.SH,2023-07-27,1836.0,1854.79,1828.7,1838.03,20340.43,3749635.29
600519.SH,2023-07-28,1832.0,1900.0,1828.01,1897.0,39017.92,7330314.112
600519.SH,2023-07-31,1908.0,1935.0,1874.0,1880.58,45378.61,8615279.839
600519.SH,2023-08-01,1878.01,1906.95,1877.89,1889.0,19230.62,3635857.283
600519.SH,2023-08-02,1883.4,1890.0,1866.8,1880.0,18508.72,3478674.239
600519.SH,2023-08-03,1870.0,1890.0,1850.5,1878.47,21543.47,4031087.705
600519.SH,2023-08-04,1887.82,1906.52,1882.0,1893.47,24573.64,4655813.751
600519.SH,2023-08-07,1880.95,1898.0,1871.03,1887.93,23892.45,4491893.14
600519.SH,2023-08-08,1880.03,1893.71,1864.08,1890.0,17736.18,3333559.505
600519.SH,2023-08-09,1890.0,1905.0,1882.96,1890.28,18523.46,3506306.394
600519.SH,2023-08-10,1882.0,1889.0,1862.3,1875.0,18436.19,3454219.14
600519.SH,2023-08-11,1885.0,1885.4,1833.88,1834.0,26786.49,4959166.751
600519.SH,2023-08-14,1810.0,1824.98,1796.0,1803.0,23731.19,4285362.053
600519.SH,2023-08-15,1809.0,1818.0,1801.01,1812.98,14817.99,2682125.119
600519.SH,2023-08-16,1807.58,1823.35,1806.0,1820.0,13184.31,2396261.791
600519.SH,2023-08-17,1806.08,1834.0,1801.55,1828.05,17290.37,3141408.018
600519.SH,2023-08-18,1831.99,1834.99,1802.59,1802.59,17023.34,3084761.577
600519.SH,2023-08-21,1793.0,1813.99,1790.07,1791.0,18911.81,3405415.645
600519.SH,2023-08-22,1800.99,1802.56,1771.02,1788.0,26650.36,4763131.152
600519.SH,2023-08-23,1797.0,1800.0,1770.08,1774.0,19912.22,3556178.584
600519.SH,2023-08-24,1779.62,1828.0,1775.0,1816.3,26055.09,4703417.6
600519.SH,2023-08-25,1808.79,1837.77,1806.01,1824.98,18830.86,3433296.756
600519.SH,2023-08-28,1898.58,1898.58,1831.88,1834.97,41052.13,7633221.012
600519.SH,2023-08-29,1828.0,1869.08,1828.0,1851.33,28950.28,5371260.173
600519.SH,2023-08-30,1867.9,1868.0,1843.66,1856.0,19811.81,3672570.26
600519.SH,2023-08-31,1860.0,1860.0,1841.01,1847.0,14820.22,2738445.519
600519.SH,2023-09-01,1852.83,1865.47,1846.03,1851.05,13145.19,2438622.738
600519.SH,2023-09-04,1862.6,1879.94,1853.53,1866.0,23871.0,4453823.216
600519.SH,2023-09-05,1868.0,1868.0,1856.8,1858.7,15658.74,2915625.961
600519.SH,2023-09-06,1858.0,1866.66,1849.01,1861.0,11121.43,2067605.99
600519.SH,2023-09-07,1852.6,1856.89,1831.19,1838.0,16981.57,3128587.116
600519.SH,2023-09-08,1834.94,1834.94,1814.95,1818.5,12211.78,2224338.144
600519.SH,2023-09-11,1808.0,1840.0,1808.0,1822.17,15926.0,2902617.736
600519.SH,2023-09-12,1826.6,1826.98,1816.02,1819.96,12168.01,2214514.112
600519.SH,2023-09-13,1829.92,1829.92,1800.05,1819.91,19501.43,3540583.633
600519.SH,2023-09-14,1822.53,1826.98,1806.0,1818.69,17504.59,3180447.848
600519.SH,2023-09-15,1819.0,1819.78,1781.3,1781.99,28431.46,5105749.077
600519.SH,2023-09-18,1776.31,1829.5,1773.0,1829.2,32558.92,5905121.0
600519.SH,2023-09-19,1822.2,1829.0,1808.0,1826.94,14989.5,2727858.953
600519.SH,2023-09-20,1822.0,1830.0,1818.05,1824.0,12501.78,2281583.949
600519.SH,2023-09-21,1818.01,1822.0,1798.39,1798.39,19489.19,3521486.755
600519.SH,2023-09-22,1805.63,1849.96,1792.41,1849.0,34390.46,6287832.575
600519.SH,2023-09-25,1847.5,1848.0,1826.59,1832.38,13979.13,2565773.541
600519.SH,2023-09-26,1828.0,1834.88,1813.1,1816.0,15761.96,2870852.363
600519.SH,2023-09-27,1815.0,1833.5,1802.8,1814.0,20879.94,3791876.119
600519.SH,2023-09-28,1824.98,1824.98,1797.8,1798.55,20537.84,3704812.96
600519.SH,2023-10-09,1796.94,1796.94,1764.9,1777.0,29762.68,5279950.406
600519.SH,2023-10-10,1782.89,1798.98,1768.0,1770.0,20283.92,3615557.182
600519.SH,2023-10-11,1784.65,1784.65,1768.0,1778.5,21944.86,3896568.648
600519.SH,2023-10-12,1797.9,1798.23,1777.2,1786.0,14865.07,2657095.942
600519.SH,2023-10-13,1770.88,1778.01,1738.19,1751.0,25027.88,4387687.934
600519.SH,2023-10-16,1750.98,1756.0,1722.45,1729.9,20789.65,3603604.61
600519.SH,2023-10-17,1739.0,1739.44,1716.0,1726.0,14945.23,2577312.288
600519.SH,2023-10-18,1718.8,1742.0,1717.18,1728.0,20317.5,3511987.514
600519.SH,2023-10-19,1700.0,1700.03,1626.03,1630.0,73492.37,12146921.769
600519.SH,2023-10-20,1630.0,1655.0,1616.25,1645.0,45376.01,7421390.806
600519.SH,2023-10-23,1629.97,1660.0,1621.6,1643.98,25234.23,4138279.588
600519.SH,2023-10-24,1648.0,1653.36,1621.21,1642.95,29861.46,4894807.617
600519.SH,2023-10-25,1670.11,1698.0,1667.02,1677.5,36178.98,6075417.064
600519.SH,2023-10-26,1667.0,1688.0,1662.01,1672.23,22386.35,3741418.874
600519.SH,2023-10-27,1664.0,1691.88,1660.6,1676.71,34262.39,5754795.486
600519.SH,2023-10-30,1669.0,1688.88,1669.0,1681.0,24086.42,4050573.178
600519.SH,2023-10-31,1680.0,1690.0,1667.85,1684.58,19858.77,3335804.699
600519.SH,2023-11-01,1850.0,1850.0,1773.79,1780.99,93143.08,16747292.689
600519.SH,2023-11-02,1795.0,1795.0,1776.06,1779.5,27907.64,4982090.753
600519.SH,2023-11-03,1780.0,1814.89,1774.0,1811.24,30176.0,5433116.881
600519.SH,2023-11-06,1820.0,1823.79,1801.12,1812.0,25523.92,4624102.375
600519.SH,2023-11-07,1805.0,1810.0,1784.08,1791.17,19581.59,3511590.028
600519.SH,2023-11-08,1784.05,1803.8,1782.87,1798.34,14545.67,2610041.959
600519.SH,2023-11-09,1790.11,1799.0,1783.0,1794.11,12800.48,2291996.819
600519.SH,2023-11-10,1780.55,1788.0,1773.1,1775.84,16465.57,2928380.668
600519.SH,2023-11-13,1772.28,1784.88,1756.98,1764.0,18369.95,3244573.621
600519.SH,2023-11-14,1764.0,1774.99,1760.01,1765.27,12816.75,2263963.957
600519.SH,2023-11-15,1779.0,1782.89,1767.0,1772.93,18434.86,3271230.275
600519.SH,2023-11-16,1774.0,1776.0,1760.05,1760.05,12557.57,2215937.273
600519.SH,2023-11-17,1752.0,1759.0,1737.9,1753.42,21713.63,3793781.119
600519.SH,2023-11-20,1755.0,1769.5,1736.66,1762.5,18608.04,3265514.01
600519.SH,2023-11-21,1783.42,1798.0,1770.1,1790.0,30098.45,5383107.81
600519.SH,2023-11-22,1783.3,1794.35,1780.54,1781.51,12664.57,2263460.167
600519.SH,2023-11-23,1778.3,1788.0,1771.0,1786.0,11549.64,2055272.193
600519.SH,2023-11-24,1789.0,1789.0,1775.0,1777.0,13085.4,2329345.658
600519.SH,2023-11-27,1773.3,1773.3,1755.0,1763.0,16260.74,2865075.217
600519.SH,2023-11-28,1761.0,1773.88,1758.0,1769.04,14519.76,2562905.659
600519.SH,2023-11-29,1768.0,1776.0,1758.0,1774.71,17149.33,3034175.614
600519.SH,2023-11-30,1776.72,1794.76,1771.08,1791.5,21353.42,3817513.545
600519.SH,2023-12-01,1789.31,1789.7,1748.0,1760.28,33051.31,5830850.111
600519.SH,2023-12-04,1760.28,1761.83,1745.28,1750.71,18440.47,3233102.118
600519.SH,2023-12-05,1748.78,1748.88,1708.02,1709.0,29903.01,5168983.317
600519.SH,2023-12-06,1702.63,1719.47,1701.13,1703.0,23851.29,4078003.022
600519.SH,2023-12-07,1704.0,1709.08,1687.3,1700.0,25041.5,4249170.906
600519.SH,2023-12-08,1700.0,1708.84,1692.22,1704.92,26288.01,4474160.126
600519.SH,2023-12-11,1690.0,1704.0,1657.0,1698.0,36830.98,6172810.248
600519.SH,2023-12-12,1687.6,1709.99,1684.0,1709.99,21010.66,3564305.866
600519.SH,2023-12-13,1705.22,1705.72,1657.08,1660.0,38788.7,6480807.5
600519.SH,2023-12-14,1665.96,1669.87,1635.02,1635.9,40672.15,6703240.107
600519.SH,2023-12-15,1648.23,1677.77,1644.01,1645.0,37092.51,6140791.726
600519.SH,2023-12-18,1640.0,1663.33,1635.0,1662.0,19897.34,3292194.757
600519.SH,2023-12-19,1665.0,1679.87,1645.09,1675.0,22206.76,3706057.587
600519.SH,2023-12-20,1658.0,1660.0,1643.0,1649.79,23092.03,3816133.219
600519.SH,2023-12-21,1640.01,1672.32,1640.01,1670.0,29011.68,4827827.888
600519.SH,2023-12-22,1669.7,1679.1,1658.01,1670.65,21666.84,3613238.325
600519.SH,2023-12-25,1671.0,1678.6,1668.0,1672.0,12471.06,2086014.39
600519.SH,2023-12-26,1672.5,1674.9,1657.5,1670.0,14771.26,2457177.339
600519.SH,2023-12-27,1668.0,1677.15,1661.0,1667.06,16055.5,2679221.365
600519.SH,2023-12-28,1670.99,1727.99,1667.06,1724.99,38338.06,6537401.38
600519.SH,2023-12-29,1720.0,1749.58,1720.0,1726.0,27538.68,4768857.531
600519.SH,2024-01-02,1715.0,1718.19,1678.1,1685.01,32156.44,5440082.548
600519.SH,2024-01-03,1681.11,1695.22,1676.33,1694.0,20229.29,3411400.667
600519.SH,2024-01-04,1693.0,1693.0,1662.93,1669.0,21551.07,3603970.147
600519.SH,2024-01-05,1661.33,1678.66,1652.11,1663.36,20242.86,3373155.627
600519.SH,2024-01-08,1661.0,1662.0,1640.01,1643.99,25586.2,4211918.629
600519.SH,2024-01-09,1641.01,1652.32,1635.07,1641.0,24412.04,4009826.496
600519.SH,2024-01-10,1641.1,1659.46,1638.0,1641.5,17350.67,2856120.718
600519.SH,2024-01-11,1640.1,1657.94,1638.06,1646.57,16440.55,2708764.5
600519.SH,2024-01-12,1639.97,1651.26,1639.4,1643.06,11603.24,1908084.612
600519.SH,2024-01-15,1635.0,1654.97,1634.45,1640.0,17854.03,2931202.343
600519.SH,2024-01-16,1638.5,1647.0,1624.94,1639.43,25903.14,4236042.96
600519.SH,2024-01-17,1630.0,1635.48,1577.0,1577.0,51632.76,8251735.591
600519.SH,2024-01-18,1574.0,1612.8,1555.55,1610.87,60439.81,9566349.514
600519.SH,2024-01-19,1608.87,1638.01,1600.88,1635.0,46378.43,7550144.389
600519.SH,2024-01-22,1629.0,1643.0,1618.88,1642.0,46945.89,7678297.836
600519.SH,2024-01-23,1632.01,1639.95,1609.0,1619.0,34834.9,5659457.115
600519.SH,2024-01-24,1629.0,1633.84,1603.56,1626.0,33216.35,5373603.703
600519.SH,2024-01-25,1626.82,1641.0,1622.0,1638.0,31205.8,5094508.165
600519.SH,2024-01-26,1630.36,1644.1,1623.0,1637.32,26954.75,4402111.882
600519.SH,2024-01-29,1640.3,1660.58,1640.29,1650.0,31420.68,5189014.946
600519.SH,2024-01-30,1649.98,1649.98,1610.0,1613.0,30866.33,5010784.454
600519.SH,2024-01-31,1613.0,1619.97,1598.13,1604.91,29649.12,4770104.891
600519.SH,2024-02-01,1605.5,1623.89,1601.0,1610.03,26485.15,4272298.576
600519.SH,2024-02-02,1615.0,1627.78,1581.0,1596.0,39382.02,6336691.194
600519.SH,2024-02-05,1596.0,1637.44,1595.25,1630.01,53130.36,8590683.071
600519.SH,2024-02-06,1630.01,1685.48,1626.1,1676.0,52472.04,8740646.588
600519.SH,2024-02-07,1681.03,1714.59,1661.61,1710.99,52601.07,8899606.867
600519.SH,2024-02-08,1720.01,1725.0,1685.0,1706.0,46756.54,7953438.044
600519.SH,2024-02-19,1737.87,1737.93,1688.0,1695.43,36977.44,6288277.98
600519.SH,2024-02-20,1697.36,1697.36,1656.56,1670.0,34470.07,5755266.893
600519.SH,2024-02-21,1666.02,1731.0,1662.0,1717.66,46154.07,7868784.082
600519.SH,2024-02-22,1707.5,1723.01,1700.53,1718.38,22793.61,3905984.695
600519.SH,2024-02-23,1711.11,1724.38,1700.02,1714.09,27305.89,4670706.95
600519.SH,2024-02-26,1708.0,1708.74,1685.02,1694.98,27318.32,4625594.409
600519.SH,2024-02-27,1683.0,1692.92,1678.0,1689.5,22079.85,3718478.358
600519.SH,2024-02-28,1688.92,1696.57,1674.01,1681.55,31867.31,5371312.847
600519.SH,2024-02-29,1681.55,1696.5,1679.2,1695.0,24758.33,4184917.973
600519.SH,2024-03-01,1690.0,1694.97,1676.68,1685.06,26867.96,4526845.398
600519.SH,2024-03-04,1679.0,1680.99,1670.05,1676.3,26484.77,4434401.015
600519.SH,2024-03-05,1670.81,1697.0,1666.68,1695.1,36238.37,6102136.582
600519.SH,2024-03-06,1691.0,1695.0,1678.02,1680.55,22142.48,3725582.802
600519.SH,2024-03-07,1680.0,1689.8,1678.0,1683.63,21599.12,3633934.774
600519.SH,2024-03-08,1680.56,1686.68,1670.05,1671.43,22156.23,3710678.522
600519.SH,2024-03-11,1675.0,1698.88,1673.18,1694.49,29895.09,5048394.347
600519.SH,2024-03-12,1693.94,1749.1,1690.5,1745.0,54226.54,9393309.052
600519.SH,2024-03-13,1739.97,1748.0,1720.1,1727.45,26499.54,4588879.42
600519.SH,2024-03-14,1719.0,1734.84,1711.5,1716.63,19404.79,3338768.308
600519.SH,2024-03-15,1712.5,1732.4,1712.0,1717.49,17833.58,3066692.399
600519.SH,2024-03-18,1715.0,1719.85,1699.0,1708.26,26055.01,4446059.13
600519.SH,2024-03-19,1703.0,1719.94,1693.11,1708.02,23947.53,4093701.261
600519.SH,2024-03-20,1703.36,1713.68,1700.23,1709.6,15249.25,2604543.856
600519.SH,2024-03-21,1708.1,1719.0,1704.5,1709.0,16595.97,2839332.631
600519.SH,2024-03-22,1705.03,1708.99,1688.0,1701.35,25456.14,4318592.818
600519.SH,2024-03-25,1698.54,1698.77,1680.58,1689.01,24472.85,4131446.237
600519.SH,2024-03-26,1687.46,1712.8,1687.46,1709.29,28069.07,4782899.074
600519.SH,2024-03-27,1705.0,1712.0,1699.0,1701.0,18112.58,3087792.98
600519.SH,2024-03-28,1695.0,1718.0,1693.2,1701.64,24642.18,4201857.059
600519.SH,2024-03-29,1701.64,1710.99,1698.1,1702.9,13456.55,2290584.417
600519.SH,2024-04-01,1709.99,1734.0,1708.7,1721.33,27131.37,4679371.035
600519.SH,2024-04-02,1722.0,1724.99,1705.05,1713.99,25449.25,4360973.684
600519.SH,2024-04-03,1734.0,1739.44,1710.02,1715.11,29045.8,5002390.042
600519.SH,2024-04-08,1695.0,1696.0,1662.6,1666.66,59166.59,9907355.766
600519.SH,2024-04-09,1660.67,1673.0,1658.45,1662.22,25589.82,4256226.333
600519.SH,2024-04-10,1662.27,1664.99,1645.0,1647.98,27630.5,4562853.88
600519.SH,2024-04-11,1640.11,1650.0,1634.69,1648.0,22766.24,3736417.595
600519.SH,2024-04-12,1651.0,1664.0,1634.03,1634.03,26744.33,4403968.129
600519.SH,2024-04-15,1635.01,1675.61,1634.98,1672.98,35817.71,5960815.532
600519.SH,2024-04-16,1665.49,1679.56,1659.0,1670.0,26266.23,4382796.962
600519.SH,2024-04-17,1668.0,1675.2,1658.0,1667.0,24819.11,4130322.018
600519.SH,2024-04-18,1659.01,1682.98,1658.18,1670.78,26568.41,4445487.745
600519.SH,2024-04-19,1660.78,1668.5,1641.28,1646.64,23499.92,3879233.242
600519.SH,2024-04-22,1654.0,1678.88,1645.0,1675.06,29951.39,5001684.635
600519.SH,2024-04-23,1675.0,1695.0,1675.0,1692.28,24979.95,4217855.279
600519.SH,2024-04-24,1696.98,1699.91,1683.33,1693.6,17086.43,2893555.635
600519.SH,2024-04-25,1690.33,1695.6,1682.25,1693.04,14476.48,2447183.879
600519.SH,2024-04-26,1694.0,1714.0,1693.98,1709.43,30995.92,5290248.521
600519.SH,2024-04-29,1696.95,1728.0,1693.82,1704.0,41332.23,7072096.59
600519.SH,2024-04-30,1705.01,1729.88,1705.0,1705.0,30759.89,5273902.374
600519.SH,2024-05-06,1733.97,1765.0,1727.0,1760.2,59909.49,10504351.712
600519.SH,2024-05-07,1765.79,1777.8,1756.68,1770.0,24924.52,4413196.426
600519.SH,2024-05-08,1769.69,1769.97,1755.67,1763.97,14769.09,2603293.863
600519.SH,2024-05-09,1758.0,1764.98,1750.0,1756.0,22387.34,3929804.849
600519.SH,2024-05-10,1761.1,1767.88,1733.99,1738.98,26206.61,4571398.242
600519.SH,2024-05-13,1732.02,1732.66,1701.22,1706.0,37662.12,6435415.674
600519.SH,2024-05-14,1705.99,1713.27,1700.01,1701.98,21274.17,3623282.672
600519.SH,2024-05-15,1702.58,1708.0,1698.59,1700.0,15738.76,2677203.002
600519.SH,2024-05-16,1705.0,1709.88,1690.0,1704.5,29679.54,5048754.769
600519.SH,2024-05-17,1700.01,1716.58,1700.0,1715.0,28923.88,4936920.634
600519.SH,2024-05-20,1717.99,1732.99,1708.11,1709.0,31425.72,5401389.335
600519.SH,2024-05-21,1708.0,1709.73,1698.16,1705.0,16293.39,2776847.499
600519.SH,2024-05-22,1703.0,1709.96,1691.0,1697.71,20285.68,3443977.767
600519.SH,2024-05-23,1700.0,1706.38,1690.08,1692.01,18884.97,3199923.32
600519.SH,2024-05-24,1693.0,1695.0,1677.0,1677.08,20216.63,3401323.915
600519.SH,2024-05-27,1678.0,1687.45,1668.01,1670.12,25097.91,4199001.866
600519.SH,2024-05-28,1670.4,1675.17,1663.0,1664.64,23520.87,3923020.375
600519.SH,2024-05-29,1666.0,1680.0,1665.0,1674.0,19651.28,3289173.345
600519.SH,2024-05-30,1675.0,1675.38,1649.0,1649.0,32207.92,5333306.808
600519.SH,2024-05-31,1650.5,1663.5,1648.45,1648.45,21856.65,3617654.788
600519.SH,2024-06-03,1650.0,1650.92,1635.11,1639.39,30261.05,4966041.477
600519.SH,2024-06-04,1640.5,1656.0,1636.55,1653.2,20841.08,3432497.303
600519.SH,2024-06-05,1652.0,1658.68,1643.03,1644.0,19055.57,3140824.328
600519.SH,2024-06-06,1643.66,1651.99,1635.91,1639.81,25610.05,4205700.983
600519.SH,2024-06-07,1646.13,1646.18,1619.01,1619.18,33524.55,5453120.695
600519.SH,2024-06-11,1602.99,1605.0,1567.0,1569.0,70246.76,11090577.61
600519.SH,2024-06-12,1570.0,1590.0,1570.0,1571.68,33170.5,5230086.503
600519.SH,2024-06-13,1576.77,1576.89,1553.15,1555.01,36185.97,5654938.942
600519.SH,2024-06-14,1555.0,1563.96,1520.46,1555.0,59514.16,9177637.168
600519.SH,2024-06-17,1532.29,1548.77,1511.01,1541.5,48318.16,7400883.243
600519.SH,2024-06-18,1530.89,1554.54,1516.68,1521.5,41258.25,6317590.943
600519.SH,2024-06-19,1497.99,1504.0,1482.1,1501.0,41261.53,6167728.416
600519.SH,2024-06-20,1500.0,1516.01,1498.0,1500.1,24710.68,3715924.984
600519.SH,2024-06-21,1500.5,1504.98,1470.22,1471.0,43319.97,6418543.742
600519.SH,2024-06-24,1423.0,1488.99,1414.01,1476.55,63839.93,9319362.39
600519.SH,2024-06-25,1477.0,1502.99,1477.0,1486.65,42097.95,6273919.386
600519.SH,2024-06-26,1480.0,1501.07,1477.8,1489.22,29569.77,4414601.922
600519.SH,2024-06-27,1492.0,1493.97,1468.0,1490.49,32821.78,4857959.457
600519.SH,2024-06-28,1480.0,1494.49,1464.0,1467.39,38582.02,5699649.047
600519.SH,2024-07-01,1468.88,1472.99,1428.0,1440.38,32161.38,4636689.118
600519.SH,2024-07-02,1433.0,1498.0,1433.0,1490.7,51852.98,7659166.816
600519.SH,2024-07-03,1499.0,1513.01,1488.02,1500.0,31573.26,4740808.13
600519.SH,2024-07-04,1505.0,1512.0,1481.13,1485.74,24379.73,3637968.895
600519.SH,2024-07-05,1479.0,1493.18,1450.0,1453.0,38829.38,5664477.336
600519.SH,2024-07-08,1443.0,1457.77,1419.14,1420.0,39527.05,5657951.348
600519.SH,2024-07-09,1420.0,1454.89,1410.1,1438.03,33620.71,4807957.927
600519.SH,2024-07-10,1439.25,1465.88,1435.0,1437.59,23763.22,3436693.365
600519.SH,2024-07-11,1449.97,1469.0,1440.21,1462.09,29020.14,4236960.596
600519.SH,2024-07-12,1473.01,1486.4,1465.45,1478.82,23386.34,3451132.648
600519.SH,2024-07-15,1470.0,1488.0,1470.0,1474.9,19176.26,2835374.73
600519.SH,2024-07-16,1476.0,1482.0,1465.05,1476.0,20316.44,2998367.128
600519.SH,2024-07-17,1476.1,1503.0,1470.02,1501.4,34311.01,5115680.654
600519.SH,2024-07-18,1499.5,1515.0,1492.53,1497.51,28870.39,4337214.601
600519.SH,2024-07-19,1490.81,1529.18,1484.01,1525.62,38942.91,5888615.145
600519.SH,2024-07-22,1525.03,1529.98,1491.65,1499.0,28543.21,4300813.31
600519.SH,2024-07-23,1499.0,1501.0,1455.0,1455.0,30943.96,4555460.198
600519.SH,2024-07-24,1450.2,1463.7,1435.0,1440.02,24122.55,3490200.973
600519.SH,2024-07-25,1440.02,1448.0,1420.01,1430.49,28346.56,4054086.714
600519.SH,2024-07-26,1430.49,1437.72,1410.9,1422.19,32353.79,4594928.574
600519.SH,2024-07-29,1415.0,1421.99,1398.0,1398.02,30869.07,4342610.1
600519.SH,2024-07-30,1385.98,1390.27,1361.3,1379.99,51779.04,7103491.566
600519.SH,2024-07-31,1373.1,1427.27,1373.1,1421.28,43272.32,6098149.721
600519.SH,2024-08-01,1418.0,1420.0,1384.7,1386.16,32038.1,4470988.088
600519.SH,2024-08-02,1373.6,1396.97,1373.6,1385.45,21927.69,3041726.372
600519.SH,2024-08-05,1388.88,1426.0,1385.52,1410.01,37736.07,5327127.147
600519.SH,2024-08-06,1422.0,1424.0,1394.01,1404.7,27444.33,3860735.014
600519.SH,2024-08-07,1405.5,1421.99,1398.3,1415.5,20622.21,2910580.747
600519.SH,2024-08-08,1411.0,1448.18,1409.0,1430.69,25130.82,3592705.43
600519.SH,2024-08-09,1460.03,1469.0,1436.8,1436.8,30138.49,4368705.515
600519.SH,2024-08-12,1430.0,1443.0,1426.58,1436.1,13632.03,1956573.438
600519.SH,2024-08-13,1433.0,1435.0,1412.01,1423.01,16308.43,2317037.756
600519.SH,2024-08-14,1423.01,1424.9,1412.02,1413.3,13414.31,1898377.426
600519.SH,2024-08-15,1405.03,1435.99,1403.95,1426.89,23038.97,3275699.572
600519.SH,2024-08-16,1426.79,1435.92,1417.01,1431.2,16454.7,2349825.846
